Periode,ID_Cabang,Wilayah,Nama_Cabang,No_Rekening,Nama_Nasabah,Sisa_Outstanding,Kolektibilitas
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,5068092635,Kartika Maryadi,166536214,3
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,6223779970,Salimah Hariyah,102155315,4
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,9689151141,"R. Bakda Hutasoit, S.T.",311757650,4
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,8327495330,"Panca Sihombing, M.Pd",247086985,1
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,1667117323,Gatot Usada,193787054,2
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,5616559892,"Karsana Thamrin, S.Gz",160283348,5
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,5644768203,Saiful Pratama,376553513,4
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,2390565731,Balijan Mandala,434822510,5
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,6655974292,Mujur Wijaya,344359579,4
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,9747515091,Diah Maryati,496303274,2
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,9048205697,"Nurul Kusmawati, M.M.",467908252,4
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,1151604370,Cut Gasti Saefullah,236500378,3
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,8363724989,Drajat Adriansyah,373383531,2
2024-02-29,CBG004,Medan,Cabang Gatot Subroto,899786567,Fitria Melani,141771514,2
2024-02-29,CBG005,Makassar,Cabang Pettarani,9082647187,Syahrini Januar,233058507,1
2024-02-29,CBG005,Makassar,Cabang Pettarani,8402814173,Asmuni Ramadan,232131872,3
2024-02-29,CBG005,Makassar,Cabang Pettarani,6566108032,Nasab Firgantoro,376297212,4
2024-02-29,CBG005,Makassar,Cabang Pettarani,6941384011,R.M. Carub Rahimah,456516975,1
2024-02-29,CBG005,Makassar,Cabang Pettarani,8987568472,"R.A. Novi Safitri, M.M.",324021286,4
2024-02-29,CBG005,Makassar,Cabang Pettarani,6227928987,"Tgk. Prayogo Anggriawan, M.Pd",139887858,2
2024-02-29,CBG005,Makassar,Cabang Pettarani,2371550874,Citra Wibowo,407314909,4
2024-02-29,CBG005,Makassar,Cabang Pettarani,4225253910,"Hilda Susanti, S.Psi",284230470,2
2024-02-29,CBG005,Makassar,Cabang Pettarani,5865729545,"Prima Rajata, S.Pd",356937656,1
2024-02-29,CBG005,Makassar,Cabang Pettarani,7769716494,"dr. Gina Uyainah, S.IP",175833476,4
2024-02-29,CBG005,Makassar,Cabang Pettarani,1396945223,Rahmi Kurniawan,221717511,2
2024-02-29,CBG005,Makassar,Cabang Pettarani,5474146735,"R. Prasetya Hutagalung, M.Pd",180326027,5
2024-02-29,CBG005,Makassar,Cabang Pettarani,3903297109,"dr. Gatot Pratama, S.E.",196739591,1
2024-02-29,CBG005,Makassar,Cabang Pettarani,5508482512,Drs. Laras Ramadan,250309514,2
2024-02-29,CBG005,Makassar,Cabang Pettarani,9236079548,"dr. Lala Prayoga, S.Farm",404492927,5
2024-02-29,CBG005,Makassar,Cabang Pettarani,4028753247,Adhiarja Agustina,351268726,1
2024-02-29,CBG005,Makassar,Cabang Pettarani,7613633801,Gina Laksmiwati,481019053,1
2024-02-29,CBG005,Makassar,Cabang Pettarani,95256692,Tasdik Nasyiah,436536331,3
2024-02-29,CBG005,Makassar,Cabang Pettarani,5254481824,Wardi Tamba,440794641,2
2024-02-29,CBG005,Makassar,Cabang Pettarani,5638659460,Maimunah Suryatmi,210060010,2
2024-02-29,CBG006,Semarang,Cabang Pandanaran,8179583001,Eja Sihombing,186983322,1
2024-02-29,CBG006,Semarang,Cabang Pandanaran,5977883320,Aslijan Santoso,310345594,2
2024-02-29,CBG006,Semarang,Cabang Pandanaran,8769944093,Oliva Ramadan,140918807,2
2024-02-29,CBG006,Semarang,Cabang Pandanaran,3901364100,Rizki Oktaviani,332891827,3
2024-02-29,CBG006,Semarang,Cabang Pandanaran,8153440034,R.M. Daryani Irawan,199145431,4
2024-02-29,CBG006,Semarang,Cabang Pandanaran,6188445775,Radit Mangunsong,312948217,1
2024-02-29,CBG006,Semarang,Cabang Pandanaran,4774231918,"Purwa Thamrin, S.Pt",254198771,4
2024-02-29,CBG006,Semarang,Cabang Pandanaran,8959908496,dr. Sakura Habibi,315533970,1
2024-02-29,CBG006,Semarang,Cabang Pandanaran,8786477520,Amelia Natsir,299587605,3
2024-02-29,CBG006,Semarang,Cabang Pandanaran,8246016939,Kani Prabowo,260044012,3
2024-02-29,CBG006,Semarang,Cabang Pandanaran,4773652311,Halima Wijaya,419689229,2
2024-02-29,CBG006,Semarang,Cabang Pandanaran,2583124943,Aurora Dabukke,136488547,4
2024-02-29,CBG006,Semarang,Cabang Pandanaran,674022947,Nadia Wasita,420369517,5
2024-02-29,CBG006,Semarang,Cabang Pandanaran,6410894717,Cemeti Susanti,486805053,4
2024-02-29,CBG006,Semarang,Cabang Pandanaran,1816645801,Titi Suryatmi,356566998,4
2024-02-29,CBG006,Semarang,Cabang Pandanaran,3512442460,Ajimin Kuswoyo,146925510,2
2024-02-29,CBG006,Semarang,Cabang Pandanaran,349171668,"Kairav Mangunsong, S.Sos",398401543,4
2024-02-29,CBG006,Semarang,Cabang Pandanaran,1571576529,"Garda Yuliarti, S.I.Kom",469902531,1
2024-02-29,CBG006,Semarang,Cabang Pandanaran,7381056782,"Tri Pangestu, S.E.",235261453,4
2024-02-29,CBG006,Semarang,Cabang Pandanaran,4888208716,Ami Nurdiyanti,399184540,3
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,9697547492,Zizi Pratama,357362286,1
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,8363663565,Vanesa Natsir,433973113,1
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,1903252829,Yuni Waskita,177248564,3
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,2428715087,Najib Agustina,167246953,4
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,737714553,Harja Tampubolon,142324471,3
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,4600170916,"Zamira Halimah, S.Pt",372595990,1
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,9697238270,Dr. Dirja Wijayanti,147655890,1
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,1071349741,"Gaman Kusmawati, S.Sos",187625194,3
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,4087616120,Bancar Januar,412650850,3
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,3702941061,R.A. Dian Nurdiyanti,486198577,3
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,826497468,Rachel Mahendra,285355587,5
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,2027263624,R. Elma Hidayanto,343127305,2
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,2520060096,Dalimin Pratiwi,408718432,2
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,6165397591,"Keisha Lestari, S.T.",352792563,5
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,6205792392,Galang Sinaga,463540826,1
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,2391333336,"dr. Ulya Pudjiastuti, M.Farm",332302496,1
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,883630922,Jindra Wasita,105399174,5
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,3118951611,Fathonah Gunawan,228610894,1
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,6596680928,Puti Tari Prakasa,371555809,5
2024-02-29,CBG007,Yogyakarta,Cabang Malioboro,6642520570,"Puti Lintang Pangestu, M.TI.",335520441,4
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,4569674385,"Tgk. Balapati Hutagalung, S.H.",308982017,1
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,9525852656,Halim Saputra,169226055,3
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,700605642,"Tomi Hartati, S.Pt",157066129,1
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,4163680707,"Gamblang Saragih, S.Psi",224343036,4
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,8726180330,Olivia Marbun,232006907,5
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,615651518,Sarah Hidayat,380079361,4
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,464286104,"Dt. Dipa Setiawan, S.IP",283844356,1
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,4811527879,Ella Purwanti,103118901,5
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,1819085276,Zizi Yulianti,381832390,2
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,6112121238,Marsudi Utami,219940059,2
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,9776647604,Kasusra Wastuti,353441198,4
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,5964078616,"Drs. Raden Hariyah, M.Pd",277676409,3
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,2091901639,Candra Mansur,344879797,2
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,9933635400,Abyasa Laksmiwati,355777333,1
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,9038884700,Kusuma Mangunsong,269537332,2
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,8367898683,Hartana Mahendra,188955928,5
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,5568791447,"R.A. Jasmin Tampubolon, M.Pd",388313263,4
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,8910661806,Aditya Hutasoit,263256275,2
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,8978734391,Ami Gunarto,160536942,4
2024-02-29,CBG008,Denpasar,Cabang Teuku Umar,2905680415,"Drs. Mahmud Najmudin, S.Gz",291485568,4
2024-02-29,CBG009,Palembang,Cabang Sudirman,4579349688,Heryanto Saptono,383269690,2
2024-02-29,CBG009,Palembang,Cabang Sudirman,2972899453,Aswani Maryati,158267480,4
2024-02-29,CBG009,Palembang,Cabang Sudirman,1560089016,"Sakura Puspasari, S.Pd",198307605,1
2024-02-29,CBG009,Palembang,Cabang Sudirman,1999913603,Fitriani Rahmawati,242348499,5
2024-02-29,CBG009,Palembang,Cabang Sudirman,9952669133,Nyoman Kurniawan,220235545,1
2024-02-29,CBG009,Palembang,Cabang Sudirman,7586986162,"Prabu Riyanti, M.TI.",171048630,5
2024-02-29,CBG009,Palembang,Cabang Sudirman,249140349,Puspa Halimah,288493010,3
2024-02-29,CBG009,Palembang,Cabang Sudirman,9236564652,dr. Sarah Latupono,259004614,4
2024-02-29,CBG009,Palembang,Cabang Sudirman,9800713517,R.M. Lukita Permata,175134677,2
2024-02-29,CBG009,Palembang,Cabang Sudirman,2484339998,"Aswani Hastuti, S.IP",155648727,4
2024-02-29,CBG009,Palembang,Cabang Sudirman,4445098313,Marsito Situmorang,492844553,3
2024-02-29,CBG009,Palembang,Cabang Sudirman,8899993907,Jayeng Saragih,317047533,2
2024-02-29,CBG009,Palembang,Cabang Sudirman,7657665354,"Jaga Rahayu, S.E.I",343689837,4
2024-02-29,CBG009,Palembang,Cabang Sudirman,4958664250,Tgk. Pia Hassanah,165527393,1
2024-02-29,CBG009,Palembang,Cabang Sudirman,4324900510,Yuni Wijayanti,242816425,4
2024-02-29,CBG009,Palembang,Cabang Sudirman,3371963699,R.M. Nugraha Pradipta,297798332,5
2024-02-29,CBG009,Palembang,Cabang Sudirman,2886652457,"Tgk. Ika Suryatmi, S.E.I",211585962,3
2024-02-29,CBG009,Palembang,Cabang Sudirman,8077856335,Hj. Julia Pranowo,237007205,1
2024-02-29,CBG009,Palembang,Cabang Sudirman,6259637095,Diah Sinaga,141230865,4
2024-02-29,CBG009,Palembang,Cabang Sudirman,4199091462,T. Rosman Wahyudin,150990196,4
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,4539028512,"Puspa Usamah, M.TI.",470580491,1
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,7032270582,Tgk. Wakiman Sirait,471013464,4
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,5536936355,Cahyanto Sudiati,148959973,4
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,2841254319,"Puti Kamaria Tampubolon, S.Psi",136153553,1
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,9674892003,Laila Maryadi,439920080,1
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,8371030497,"Jane Prasetya, S.Gz",250201942,4
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,8413981522,Najib Budiyanto,373276527,5
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,384946128,"Ir. Paris Kusumo, M.Farm",210721798,5
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,74656949,Salwa Lailasari,364545663,3
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,4479410571,Malika Hartati,325731228,5
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,6475645745,"R.A. Hasna Narpati, M.M.",145666480,3
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,4871104177,"Lalita Lazuardi, S.E.I",467102384,1
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,1619922455,Luthfi Handayani,284906006,3
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,5317996286,Artawan Farida,176730783,1
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,7702504212,"Gamblang Mansur, M.Farm",145137566,2
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,6606501753,Dimaz Hidayanto,114352835,3
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,1937206765,Wasis Habibi,417280539,1
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,6710085495,Intan Oktaviani,135041109,5
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,679240735,"Kamila Nababan, M.Ak",368194489,4
2024-02-29,CBG010,Balikpapan,Cabang MT Haryono,5173639367,Ir. Jelita Kurniawan,390611141,5
2024-03-31,CBG001,Jakarta,Cabang Sudirman,9522930872,Dr. Karsa Prakasa,101215753,2
2024-03-31,CBG001,Jakarta,Cabang Sudirman,4095202873,"Diah Pudjiastuti, S.T.",240377511,2
2024-03-31,CBG001,Jakarta,Cabang Sudirman,5005270560,"Jono Lestari, M.Pd",105553036,1
2024-03-31,CBG001,Jakarta,Cabang Sudirman,3423791857,"Ir. Oni Prasasta, S.T.",433826364,1
2024-03-31,CBG001,Jakarta,Cabang Sudirman,669960590,"Ir. Victoria Sinaga, S.Sos",398162090,2
2024-03-31,CBG001,Jakarta,Cabang Sudirman,5059067065,"Azalea Yuliarti, M.Pd",155134916,5
2024-03-31,CBG001,Jakarta,Cabang Sudirman,4730128953,R. Rusman Lazuardi,301779962,4
2024-03-31,CBG001,Jakarta,Cabang Sudirman,7571929612,Bambang Pradana,379505923,2
2024-03-31,CBG001,Jakarta,Cabang Sudirman,7737170384,Farhunnisa Laksita,180989205,4
2024-03-31,CBG001,Jakarta,Cabang Sudirman,9009369529,"Nova Utami, M.TI.",236018049,1
2024-03-31,CBG001,Jakarta,Cabang Sudirman,8753012731,"drg. Lanjar Hasanah, S.E.I",333722572,3
2024-03-31,CBG001,Jakarta,Cabang Sudirman,6446733028,Dipa Haryanto,148575910,4
2024-03-31,CBG001,Jakarta,Cabang Sudirman,2413006466,Latika Halim,486287945,5
2024-03-31,CBG001,Jakarta,Cabang Sudirman,7588455316,Edison Wijaya,417594397,4
2024-03-31,CBG001,Jakarta,Cabang Sudirman,7714422953,Puti Azalea Budiman,331201357,2
2024-03-31,CBG001,Jakarta,Cabang Sudirman,778040310,Wardaya Safitri,283075098,4
2024-03-31,CBG001,Jakarta,Cabang Sudirman,977452339,Hj. Yunita Maheswara,109489254,1
2024-03-31,CBG001,Jakarta,Cabang Sudirman,9423014851,"Cahyadi Saptono, S.Ked",238352552,3
2024-03-31,CBG001,Jakarta,Cabang Sudirman,9802569331,Kayun Permata,204975526,5
2024-03-31,CBG001,Jakarta,Cabang Sudirman,3702389017,Dr. Najwa Mangunsong,228831488,5
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,4073374061,Vega Widodo,336352477,3
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,6524941389,Zaenab Megantara,182149004,1
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,7416871835,Darmaji Pradipta,441210164,1
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,6625809560,Hasan Suryatmi,268098689,4
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,8792503352,Pia Pertiwi,499430384,4
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,3816177764,R. Danang Maulana,318344453,2
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,772793738,Aisyah Permadi,254459674,3
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,1908238294,Damar Ardianto,111618177,1
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,2077528230,Raden Pratama,187317040,3
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,3370225768,Restu Mayasari,485241555,2
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,1210256039,Safina Saputra,368196802,5
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,2855104318,Gadang Prakasa,237210245,5
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,2666738940,Rahmi Suryono,125444514,2
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,1179547576,KH. Bakiman Laksita,100824424,1
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,3739834017,"Damu Setiawan, S.Pt",203960207,2
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,9186517318,"R.A. Ira Pertiwi, S.Pd",450924419,2
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,534748757,"R.M. Irnanto Iswahyudi, S.Ked",384572758,2
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,9730184698,Ade Manullang,245528369,3
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,110198413,Martaka Yolanda,348853717,2
2024-03-31,CBG002,Bandung,Cabang Asia Afrika,2658458993,"Zaenab Budiyanto, S.Kom",362354408,2
2024-03-31,CBG003,Surabaya,Cabang Darmo,2622629918,Drs. Aswani Suryono,469086255,2
2024-03-31,CBG003,Surabaya,Cabang Darmo,6375355650,"Salsabila Winarsih, S.Kom",293352780,3
2024-03-31,CBG003,Surabaya,Cabang Darmo,8022106704,Samsul Sihotang,161428331,1
2024-03-31,CBG003,Surabaya,Cabang Darmo,3662400233,Maida Maryati,408972311,4
2024-03-31,CBG003,Surabaya,Cabang Darmo,9319092914,"Cakrabuana Maulana, S.Sos",262695178,5
2024-03-31,CBG003,Surabaya,Cabang Darmo,3236510748,Harsanto Purnawati,337937806,5
2024-03-31,CBG003,Surabaya,Cabang Darmo,9901236156,Cut Olivia Anggraini,233325363,3
2024-03-31,CBG003,Surabaya,Cabang Darmo,3320451144,Winda Simanjuntak,498946414,5
2024-03-31,CBG003,Surabaya,Cabang Darmo,6558756764,"Gasti Thamrin, S.E.I",195215529,2
2024-03-31,CBG003,Surabaya,Cabang Darmo,7576345152,"Jelita Riyanti, M.TI.",338125006,4
2024-03-31,CBG003,Surabaya,Cabang Darmo,6608801814,Ifa Ardianto,355741206,3
2024-03-31,CBG003,Surabaya,Cabang Darmo,8867274071,Kani Jailani,116739947,1
2024-03-31,CBG003,Surabaya,Cabang Darmo,1174357828,Yulia Padmasari,100679122,5
2024-03-31,CBG003,Surabaya,Cabang Darmo,7186570449,drg. Ana Wibowo,132210544,1
2024-03-31,CBG003,Surabaya,Cabang Darmo,4872357164,Humaira Agustina,298069808,5
2024-03-31,CBG003,Surabaya,Cabang Darmo,2390668438,Najam Jailani,227275558,3
2024-03-31,CBG003,Surabaya,Cabang Darmo,6096751851,Usyi Hassanah,332032896,3
2024-03-31,CBG003,Surabaya,Cabang Darmo,3624001300,"Dr. Gabriella Anggriawan, S.T.",236050665,2
2024-03-31,CBG003,Surabaya,Cabang Darmo,4108370438,"Abyasa Firgantoro, S.Sos",482887700,1
2024-03-31,CBG003,Surabaya,Cabang Darmo,3136085807,R.M. Lantar Sitorus,469827988,2
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,2965369463,Kemba Hidayanto,309706112,4
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,4413957413,"KH. Cawuk Mardhiyah, M.Kom.",411439310,2
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,8605803447,Opan Sudiati,256690447,2
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,5980590892,"Diah Oktaviani, S.I.Kom",112667860,5
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,4211775514,Purwa Samosir,106170760,5
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,2293182208,"Dr. Putri Damanik, M.Pd",295476628,4
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,7969111508,"Muhammad Mustofa, M.Pd",171356716,1
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,1307623490,KH. Artanto Kusumo,251029422,3
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,3325241487,"R.M. Simon Yolanda, S.IP",317173690,1
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,446996740,Balijan Saputra,145066186,5
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,5959138338,dr. Rudi Sudiati,188358403,5
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,6730063880,"Dr. Jamil Hastuti, S.T.",375261272,5
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,3698051325,"Dr. Mariadi Saptono, S.Psi",455847680,2
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,9969299927,Balidin Anggraini,277263511,1
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,2418527634,Juli Yuliarti,469995957,1
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,909624450,Kamila Mardhiyah,276649128,5
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,1567102788,Atma Fujiati,394522898,3
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,8157878498,"Ir. Eman Thamrin, S.Psi",468493308,3
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,1768036175,Hasan Jailani,269378037,1
2024-03-31,CBG004,Medan,Cabang Gatot Subroto,7035512261,Ade Salahudin,273151324,1
2024-03-31,CBG005,Makassar,Cabang Pettarani,546414102,Budi Mandala,420278580,5
2024-03-31,CBG005,Makassar,Cabang Pettarani,1709627728,"dr. Endah Nuraini, M.Pd",269588403,4
2024-03-31,CBG005,Makassar,Cabang Pettarani,1747830519,drg. Soleh Padmasari,470049233,2
2024-03-31,CBG005,Makassar,Cabang Pettarani,5904321431,Tania Hastuti,182773200,1
2024-03-31,CBG005,Makassar,Cabang Pettarani,7179297789,"Drs. Septi Sihotang, S.I.Kom",326361936,1
2024-03-31,CBG005,Makassar,Cabang Pettarani,4838071966,Lasmono Winarsih,346848308,5
2024-03-31,CBG005,Makassar,Cabang Pettarani,3769643949,Ulya Gunawan,132344639,5
2024-03-31,CBG005,Makassar,Cabang Pettarani,8214905677,Jasmin Gunawan,211980960,3
2024-03-31,CBG005,Makassar,Cabang Pettarani,3213360690,Dinda Puspita,374948437,2
2024-03-31,CBG005,Makassar,Cabang Pettarani,5328051331,Ir. Tari Sirait,419416449,1
2024-03-31,CBG005,Makassar,Cabang Pettarani,2222791536,Faizah Farida,440455499,3
2024-03-31,CBG005,Makassar,Cabang Pettarani,4104853926,"Gamanto Rajasa, S.E.I",492551092,3
2024-03-31,CBG005,Makassar,Cabang Pettarani,6588304267,Samsul Marbun,255159435,3
2024-03-31,CBG005,Makassar,Cabang Pettarani,8395681081,Kamila Hutasoit,389759575,2
2024-03-31,CBG005,Makassar,Cabang Pettarani,4799528342,Tgk. Hafshah Ardianto,216008410,5
2024-03-31,CBG005,Makassar,Cabang Pettarani,5822545028,Vero Wulandari,123548352,4
2024-03-31,CBG005,Makassar,Cabang Pettarani,4699274722,Sarah Saputra,324507443,3
2024-03-31,CBG005,Makassar,Cabang Pettarani,337515501,Hartaka Suryatmi,163409692,2
2024-03-31,CBG005,Makassar,Cabang Pettarani,1593620045,Cagak Sitorus,359507317,5
2024-03-31,CBG005,Makassar,Cabang Pettarani,150284168,Kuncara Handayani,437743374,4
2024-03-31,CBG006,Semarang,Cabang Pandanaran,5807151864,Sabrina Wijayanti,238628457,1
2024-03-31,CBG006,Semarang,Cabang Pandanaran,3546096707,Wani Susanti,168283998,1
2024-03-31,CBG006,Semarang,Cabang Pandanaran,739308006,drg. Dinda Gunawan,212720932,4
2024-03-31,CBG006,Semarang,Cabang Pandanaran,4199943224,Bagus Sihotang,229984129,4
2024-03-31,CBG006,Semarang,Cabang Pandanaran,4287811466,Darmana Tamba,426398831,1
2024-03-31,CBG006,Semarang,Cabang Pandanaran,253994193,Rama Laksmiwati,252909556,1
2024-03-31,CBG006,Semarang,Cabang Pandanaran,9266413389,Shakila Lestari,283837542,4
2024-03-31,CBG006,Semarang,Cabang Pandanaran,8862220074,Ani Halim,174591158,4
2024-03-31,CBG006,Semarang,Cabang Pandanaran,381147839,"Tgk. Puspa Simanjuntak, M.Farm",175992919,4
2024-03-31,CBG006,Semarang,Cabang Pandanaran,658078527,Yani Siregar,272581553,1
2024-03-31,CBG006,Semarang,Cabang Pandanaran,6174314358,Rahmat Mulyani,373938794,3
2024-03-31,CBG006,Semarang,Cabang Pandanaran,1554087864,Gatot Hardiansyah,415967302,1
2024-03-31,CBG006,Semarang,Cabang Pandanaran,7280429204,Luis Firmansyah,214470049,4
2024-03-31,CBG006,Semarang,Cabang Pandanaran,6580300802,"Sakti Tamba, M.TI.",278955095,1
2024-03-31,CBG006,Semarang,Cabang Pandanaran,313471349,"H. Jayeng Suwarno, S.Gz",107912195,4
2024-03-31,CBG006,Semarang,Cabang Pandanaran,751471713,Cahya Usada,354268096,5
2024-03-31,CBG006,Semarang,Cabang Pandanaran,7165115685,Puspa Puspita,160748211,3
2024-03-31,CBG006,Semarang,Cabang Pandanaran,7002535960,Jatmiko Saragih,125015222,1
